108067,108070,4Y.GqpGJYK6ukN1jfhmeM4i2fZ0-,12,201716,{150++18010++33562++49189++66070++77896++89696++107736++125421++145634++159258++181548}
108551,108554,r0ew4CHJV2X.EFL3ZY6iNzbxBCs-,12,227788,{150++15515++36388++46475++70380++86520++111185++133168++153780++177188++194775++213450}
2466,2466,v5f4Gl7L1BhHJlKDP7a1CwZAawk-,20,212438,{150++11484++21373++29796++41526++50776++61038++70954++82384++92886++99074++107117++116362++127995++144831++155169++167349++177456++188926++198510}
336261,336313,hLs0m5QyiX27JOwfswg3nDC.znw-,5,145572,{150++1894++117540++136303++143757}
109866,109869,NGHbmJksJ_Yyr4YMDB0aTr9IoYE-,11,227632,{150++19072++43992++62183++82793++106146++126459++146164++166817++189684++212045}
110151,110154,AXkPyrpnk28bk41cYePRmEfheaU-,9,175487,{150++20181++38554++59110++73582++91901++112445++136775++158811}
113148,113151,qPSoKdY60FfCu_u8ttcTZxdDZIs-,12,220617,{150++21637++38551++57772++70460++85682++108895++128569++150764++166147++182793++200943}
114123,114126,Xah_1bwphqldpPqBcM.g7M49LTY-,19,272917,{150++19452++27957++39433++57205++63329++80929++94012++102774++120211++133139++152698++161762++182954++192806++206678++230567++243296++264267}
115017,115020,hXHT6BFCRaYh4kY8edkbcgLvAvU-,17,349203,{150++21526++42978++64329++85887++111032++128752++150374++168649++187214++205873++228688++252123++271543++287953++309788++330379}
115849,115852,QPyYlE1TnhbXH0WsnAK6Wei5HYs-,8,133764,{150++17379++32750++48917++66892++84520++103036++118893}
117312,117315,.po_gu12sFnHYZ7DvUAvHwJmv7c-,13,217937,{150++19957++31540++45770++63139++78217++92720++110112++131682++148532++164157++178410++192900}
117577,117580,vbsMGwkbyB_o71wBajq2cZof0jk-,21,282910,{150++11389++27693++40974++50294++63894++76140++85085++95852++107382++113979++124429++136535++146116++173636++183945++198035++206636++218500++244207++252540}
118286,118289,XLMUEH15IEf9cFhTq.x_1u34kIM-,10,163847,{150++12071++26740++41566++58591++78966++96109++112611++127904++146545}
118411,118414,IaKpqscwkg3mK4E2M1SB3b0208Y-,5,63210,{150++14063++30559++47246++62158}
119736,119739,gmH72TE.La.N_zLyXoJdvumn6y0-,12,185071,{150++13437++26259++44765++55395++71908++86679++101748++122997++138944++161339++173812}
120209,120212,SVNv8t7DhwnLA2rSwDk1ckbkC9c-,10,161877,{150++19557++37540++50748++64227++77698++99503++112764++127330++138315}
121102,121105,xyiPyEweVRfmcrcZSUtKotbGtvw-,16,313847,{150++10423++27595++48291++70058++96964++118176++132883++157038++173759++194252++216692++238792++257803++274397++292740}
121481,121484,VLuL554NE0liM6dnb48MACsEiuw-,16,221418,{150++8902++22624++38212++52551++67951++83103++98176++111891++123900++130126++144373++159561++173652++188368++207193}
122337,122340,hFLqojfQ8GLrdFt_n_Dit8ZMNRk-,19,340716,{150++22379++52642++67769++88486++104187++117242++137564++152902++167494++180071++196092++221302++241762++259964++276786++287848++306121++323853}
123941,123944,0i7b.j4Ynm4E42YneFHY_ImfPUg-,9,139388,{150++13437++25466++39270++53482++76318++90486++104597++124569}
124075,124078,o1m8.x1N7Y7LiSJuSasPx_vy3nA-,11,187023,{150++19679++34918++52616++71137++87485++101734++118552++134839++150151++170022}
125420,125423,NxMbPwpvXb1v6KCnHNTg4AiYFRE-,12,214015,{150++21615++38800++53187++72225++85860++106960++120530++133197++159640++175495++195217}
126774,126777,rqfgngL.4GTewgchGnS5KQpC2Do-,14,266910,{150++22689++38383++57438++81944++100397++119351++136333++150744++167601++190148++205396++227486++249279}
127112,127115,QRK.W93VvGKUUInuYFmohSQ2cvc-,7,116515,{150++18061++33387++50283++66821++83398++101315}
127226,127229,5Na3cpyF5_fUCZGfks88u74D23c-,10,137264,{150++14858++28462++44276++57253++68868++84371++96228++109901++123265}
127395,127398,1VLFUWtUYwhbyVCu3W5rh_P2NTc-,8,155358,{150++20290++35365++53870++68931++87948++108525++137617}
127927,127930,Bet8dzM8BxkYuu0xj9ZtRXLig_Y-,11,138617,{150++13269++30916++38561++49672++55612++69497++83295++102081++115931++128846}
129485,129488,Q6DMu.BM5orTMkweZGvSpxo4Oa0-,15,253930,{150++18978++37428++57896++61061++80167++98970++114078++132157++139305++157481++171519++180076++199344++221500}
129746,129749,maK0cdd.x5gN6xsipZlSCv9i9p0-,12,167554,{151++15960++29116++41184++53973++68577++82686++94411++107958++123922++136505++149236}
129908,129911,IjFMDBdrNNcUX34KjICJHXK0K7g-,14,121271,{150++5469++11233++24412++31527++37338++46136++55410++66170++73168++81518++89160++101044++105865}
133920,133923,4O1qYr_BZqFQEn0d3L8mixIKEZk-,10,189676,{150++17350++36346++60308++77763++95139++113441++131029++147835++168678}
134442,134445,kDtCZkQlxxFYGF8v7FaoyMZPy_0-,3,50978,{150++15450++35909}
135752,135755,Dl7yniTR6ijeffpgtjBRpqBO78I-,3,326016,{150++116888++233184}
135892,135895,CmPW74y1SfwPwkJH23cj753OIT0-,8,143147,{150++16688++39366++56136++74583++92183++109925++128109}
136593,136596,sEigd73_tJ2Zt.KYfovtRFWvYEo-,14,237411,{150++13961++31331++50436++65879++79934++100570++115724++135435++154945++170439++184644++201685++221243}
138065,138068,p7r5yUA4ZMnUVZ6r78pEeVrcu08-,7,140496,{150++22497++39524++60026++80862++102974++122570}
138659,138662,yxjdgsU.ghLGw22QkS3ZCGHem9Q-,4,103500,{150++11175++57000++90375}
138792,138795,zhIPXDJ3Imr1bz.4.eHn9JFUeb0-,16,301572,{150++17602++36523++63100++77824++89793++109249++126274++155396++171093++187479++207704++228039++244785++264555++283107}
138859,138862,YZYHXMNti8vZMhGvpODzlnvcYpM-,12,221462,{150++16847++34563++58878++76253++91130++112104++129113++148965++169911++188107++205054}
138958,138961,iRCE1AXqSRITJuxqiEFDzFgw5uE-,11,170534,{150++17031++35541++52901++70927++88391++89926++110116++126432++139463++154967}
139936,139939,FSqDGdYkDB_QjYjdV0nv_7vj99c-,12,192046,{150++10366++25288++42655++64755++91323++115478++125922++148635++155434++170522++185118}
140765,140768,xgvjabK1v2hDZWBtUexmss6v6hE-,11,168922,{150++12893++27014++41581++55809++70219++87658++105671++124957++138114++154884}
141218,141221,.h4QdZ5GKzgV8D2duH2IKXUWi1k-,16,249641,{150++18488++38093++55804++72888++92167++95891++115326++132663++151628++166048++169549++186947++202934++217824++234908}
142205,142208,o.5GbZuaIpE7aS1oDdefBbRqFXw-,8,135917,{150++16323++33611++49460++69867++88049++102164++118278}
348240,348292,CEXGRGhCp50sePGy0V7TKTtgRik-,5,83738,{150++20447++38993++55707++70835}
143341,143344,m2IllffUWv97D_xzT8nbinAThnU-,12,184027,{150++14490++31895++47485++63020++76210++90890++111680++127285++143560++155820++168620}
144110,144113,X6N6XJl8R3ftd7DpfXossv9F8Iw-,9,133870,{150++19689++38713++58427++77837++87308++100668++118383++126182}
145202,145205,n4yq_fLnOr9wOxsy6gTIuAPLd6A-,7,124160,{150++12244++26621++44760++56175++81008++97701}
145825,145828,RyF1Ol1JjaLlu46SSKq6ego5YYQ-,11,143707,{150++13780++28185++38926++54682++71632++78419++94715++108571++120699++131648}
146050,146053,87aVtu9fjSimEdz_CBHLgkQ3h4s-,15,340428,{150++28912++48521++67294++88399++110674++137319++162563++186365++209150++227923++246974++270086++288147++313049}
146214,146217,JNSOW.D07Ec.4yqstYkMN1RtI7Y-,20,319739,{150++4712++21215++41502++60439++75749++97408++122074++124368++141799++161564++167423++187438++207897++213513++230508++249726++269206++287964++306050}
146439,146442,im1fDdPCwdP2ECgVSWtz5OW1LdM-,12,201419,{150++15003++28056++47559++62112++79815++97968++115006++131809++146362++166615++182968}
147064,147067,q..wtMvuJuGRWdsOvBJqMpGc4Xw-,14,277815,{150++18175++39080++58407++78132++97650++118597++135125++156727++175045++194575++212725++232385++248627}
147122,147125,Nf0_TPiqoEAHR626ZxGi0gMmazA-,4,66047,{150++16501++33288++49884}
147148,147151,v.u11PKXgfc6UQWOSVQ_fUlHWGk-,8,228612,{150++2670++14605++25820++37680++58596++75418++90896}
149211,149214,vuOBLQXAaPXLUavvNkGQ_NloDuY-,1,270570,{150}
150216,150219,avoEXSYhZTHWHh2yHFCBRkaohdI-,9,187860,{150++21155++42504++63296++82134++100340++118989++139585++160811}
150498,150501,fqzfVNEAcwwX3xAsMC.eop5BlKk-,11,222515,{150++20771++46266++65195++82693++102443++125287++139869++160909++179871++194021}
151280,151283,cR4V7pks_hI_lJwaaXV813H84SM-,11,219011,{151++10073++43449++66308++82077++86571++110490++140547++145748++170617++187530}
151886,151889,OrEwkKtaeiqQdcSD_v5nbP3z4PA-,13,239802,{150++23324++36413++57339++70008++88723++111024++130093++144743++167643++190543++206350++226935}
152034,152037,H0cPlE2pDLgLxhg6abMTmXIr0Kk-,13,166087,{150++14319++29785++43127++54699++72712++87806++90273++104884++117214++132304++145443++160301}
152148,152151,O0gcPW03zK9tbFv_hvj.sMCIRyw-,10,184939,{150++20509++38892++55050++71235++89547++105834++123333++145733++169628}
152982,152985,qFUs95EPP6SOaL1vvwyofxX_Iz0-,8,152076,{180++16740++40106++59477++81065++98183++124271++139924}
153033,153036,BJIlWSvFkk6NI5cgVqQ1xL33KxA-,10,152204,{150++15872++25765++48790++63710++73834++86286++103184++120677++134993}
153234,153237,oCvt9lVT0H7T5pp7KrVQQRpf1aI-,12,230468,{150++17032++35196++56248++75910++96636++119216++138266++152153++166042++188090++208476}
153792,153795,D1srdHUhmUCcqLP7WCheX9RZYAw-,10,235512,{150++23751++48103++70984++98184++120414++140104++163468++182418++214733}
154039,154042,9m1K3VjfS737G6RkQ8FWQjfIvbE-,9,123737,{150++11785++24700++41380++56830++66450++85745++96465++110530}
154565,154568,zFTz2aI8jO6nOG6HOvb9xLKO8q0-,5,127648,{150++27132++49672++82105++114657}
154746,154749,DJXI_0HMUWl50FzYkPB8J83HW1w-,14,219592,{150++3930++18210++32386++59071++74006++98208++110389++117044++135303++153252++167382++190063++210371}
155131,155134,yqGT9mFOnowdwz8M5JC7QYgA2ts-,3,59199,{150++16235++34939}
155951,155954,PmA6g24FtY5qlQDgrAhTX5FkszI-,12,213913,{150++22794++42630++57688++86845++103073++120938++135961++151729++167330++185529++201726}
156000,156003,TwV7UvNStdhXsgi89pbkbOzuUZc-,14,243790,{150++5137++21540++42137++66152++82515++88271++111210++129669++148622++157039++180097++204023++221220}
156322,156325,pcAfq.2GlC1ap1lDPk31JpE14LA-,21,311839,{150++11366++26516++40378++58038++70297++84490++96277++116152++128377++140458++155308++175924++182449++199936++220057++237160++247526++261754++270311++293059}
156408,156411,xxyE6Agn_HUn9GhVc57lSs2R9bU-,23,336358,{150++6064++21857++23173++40291++41835++60534++75456++95461++103406++117985++133467++158777++179965++202025++223279++229073++246955++266333++272409++288609++305525++319078}
156469,156472,sRNTOFm9PVLPHmtAlkTZcx5WPKA-,14,157600,{150++1170++12716++24715++39180++48689++62343++75253++81312++91427++107660++131026++148012++155422}
156743,156746,EPTWioPkh8OMLe9LPC5MMXZRBhY-,11,322626,{150++8529++44707++79595++108515++131138++139524++176634++222877++261280++291638}
159049,159052,gVV8bk_8XyaqC5sIRzd0TxjtNR4-,20,344621,{150++18468++32913++53557++68559++87991++103578++118371++134947++150381++163530++177738++197797++215460++232301++253266++267752++289037++308107++328083}
159393,159396,50gNz2pS_2r.B03G9uh4ooyuZxI-,11,163599,{150++16403++32110++47107++62745++79205++93093++107143++117863++131637++146602}
159561,159564,8rADROiqNAwEeSGeCZT7T1iZ0aM-,15,200065,{150++19769++32916++34002++59617++81561++94384++96492++111401++128194++128771++144781++160899++178191++179646}
160403,160406,BFv72KD5YQq.wqSh9SUkXm4Ux8U-,6,110762,{150++16840++35800++52270++68985++87980}
161623,161626,uUmyux5qOmCeKIG4qHV1R1mRYPI-,9,155280,{150++4057++19714++37381++52957++74057++95125++112566++133373}
161674,161677,K3GUDIwPTmhiT5aO4X89cuPBhIM-,14,313971,{150++14910++34524++59508++82611++103570++118324++137186++161468++198807++225086++245294++281332++298675}
161727,161730,G.oWOAWQZU2SMTHmfWxeCYR_yRU-,7,103077,{150++12230++28389++32921++56859++68849++87706}
161729,161732,0FxIdld0XKjUsfa54uskGTCBFjQ-,5,81275,{150++9433++26359++40748++50950}
161855,161858,.OT1We.33wUolb5hINBJU2JdWDU-,14,130674,{150++13024++15589++28589++30764++49825++50899++70350++73027++92143++94694++107110++109870++124543}
305389,305441,gE5AUtfcIPmXhBV0yEoP2Q_HPMc-,14,183643,{150++12171++22887++37412++49702++61475++77387++93061++104923++117188++133053++147896++157983++172269}
162331,162334,AylPvKXPOLpBZPeWVJyZ9_eFArg-,18,243759,{150++10770++27203++44167++56268++72214++92496++105845++113922++127489++145577++153841++161848++168912++191646++209911++223234++229247}
162519,162522,WGgDodDj3E0zhrM6wH.kpLptvCU-,9,177617,{150++13825++30457++54671++72023++93205++116432++134037++157302}
164138,164141,u8ph7I6TXjDXDRCvs26Q3X2IYtw-,8,161180,{150++16630++37920++57062++78155++98882++116780++132432}
165940,165943,.uNpgf0SX8yb17vI50olbopEIzI-,9,287288,{150++21246++74932++113205++132635++160501++183455++208314++240693}
166129,166132,I16eJNTovHqIDmmmbe0MZUF59FE-,9,172790,{150++18372++35177++50452++74300++98757++121290++138477++155017}
166357,166360,Ym2kMfhb80xc5sJKmX9Fivd5AFo-,17,212270,{150++12635++27760++39992++41810++59842++76342++97595++102022++117087++134487++141217++159252++178322++193272++195600++201597}
166375,166378,xtsUURPPfmIewr5vdHLFRqJOMsM-,12,204555,{150++16476++32249++51325++73317++90399++109297++122862++142658++157874++170067++187893}
168304,168307,NIZe9NHXvNmO14ZAjkOgjlIFcaU-,11,163800,{150++16954++30761++45775++57157++75712++86433++103895++113352++125673++142792}
221747,221751,X5wtsqBEm6aidYKfJ8IQK6PVH70-,10,216875,{150++30392++47380++70017++85260++105772++126287++141277++161882++190425}
169214,169217,hQ.zc2VLDd206lNNTlgFgW_.oKk-,18,310945,{150++8707++27778++50476++71021++92727++95348++114030++136330++152278++173523++197313++216214++239130++241298++259226++280300++302358}
169569,169572,9ZLkZKNp4WFH7rVNPMEFo2XbG_A-,13,327582,{182++61000++96025++120080++134525++162747++169515++205870++223055++228455++260007++314647++322067}
169997,170000,yEGe1dKJZde9vY6XtJ43qAFHF_M-,12,222024,{150++18478++38322++55882++72738++89575++105866++124817++142407++160502++182021++197032}
170016,170019,1q_Bd.RmzktGQIec1tVmy5HnbTQ-,9,135731,{150++16590++34686++48692++65571++80868++95538++105575++120487}
170922,170925,mjpGfk1SzyT616Do8p0httzJifM-,7,237421,{150++29388++62373++133959++150089++169248++192382}
171153,171156,4pqcrRghxgOidgvqs4bYWMC5Iyc-,6,94072,{150++16664++30545++46692++61918++73199}
171682,171685,JAg0x33256DX9CEz6NwRylLbFaI-,11,147751,{150++19187++34769++50689++62820++76877++89944++102559++114885++126601++137540}
171846,171849,nOM0WHR7jf_Zo7U2FTcHX2MGrsg-,9,283902,{150++33375++66225++94575++118987++153787++186675++210075++242512}
172970,172973,ribVGGHimv83Usj5WLukzP1zy.0-,12,278364,{150++16940++32903++53369++69359++83566++105289++119619++137020++155278++182323++253861}
173617,173620,IE74QBhO9JZBgX1WcwPLubo44yk-,10,204327,{150++19505++25075++61387++81535++114480++135517++139597++166247++186440}
174729,174732,kI.bC5LGQeebEFWE_tc1TWwyPWE-,13,208323,{150++18630++37353++52325++67341++78063++98949++111810++125051++141863++157938++177319++194049}
174862,174865,5fqFtBz1nN9MrALSdP6NYAlp_Fg-,26,342998,{150++10794++14544++29718++49310++65842++70092++84946++102189++120352++122575++127932++142821++159486++176847++192706++209515++226997++243696++249003++269958++273435++288315++302205++324977++342095}
175853,175856,NjXd8zPTcX_Lb62xaJJEJwwJrQ8-,15,277132,{150++18910++38263++56417++74571++93772++112312++130466++149819++168579++186138++204292++221089++240950++259130}
176151,176154,eb9jpCizSAnkuQnqF5WGhTSzhWQ-,10,159954,{150++18489++37928++48804++64260++89520++108817++120315++137242++145472}
176517,176520,EmmSgNl4TI17ZfRctzYEMIDVr3U-,19,257724,{150++4160++12468++26085++41971++54391++70491++72774++84692++101634++116087++133707++139172++158171++175131++194663++212660++227086++240766}
177101,177104,kowyrvx8TmT6N4vW7lPQIv5aoj4-,10,153795,{150++12897++27560++40957++56572++78847++93422++104675++127422++142142}
177183,177186,fR2OcnB6ygkycxkktRDe9Hs2H5U-,14,306230,{150++22807++38120++54822++75827++98905++118605++162385++186327++201522++232155++247497++265767++287417}
177901,177904,IJGyHXkHIXbkfhCh_TnFSjJgbnM-,15,252010,{150++10852++29762++39760++58330++77555++104190++115387++133552++150870++175702++187617++204750++221640++233460}
362115,362167,rAmLtVYCvGiRoFhFAbkx.kcm1sI-,15,185436,{150++10347++23610++33945++43346++56549++72482++84025++95853++109527++119314++128624++140412++153709++167551}
362136,362188,T3MF5hxsVUMZq.ywVNxaLiHXXXU-,21,320175,{150++12420++24173++35376++49133++63989++96703++111601++123823++137749++149166++162390++181149++194822++218354++230725++244701++259518++271419++283754++296945}
362139,362191,jQ90m2TxH6mGOpvSnCKBfkbj9lU-,4,55167,{150++16523++29523++45398}
362142,362194,2FE_72kEpqTi75GEfAxVHC_Zdhw-,15,260020,{150++24750++42307++60115++80210++102921++118205++135570++152650++165035++180369++199033++216417++225534++244355}
181164,181167,0Z78zLbgih5kN8zdDUZmobnSS_w-,9,218588,{150++18376++37705++59549++84143++117511++141449++171635++190867}
362147,362199,njm.e9lQjwN2T31Mz4kBadtkq30-,16,265502,{150++10665++24190++48412++59705++76906++92912++111229++126213++144642++162177++176257++191699++207899++220662++238531}
362151,362203,re0hQWnE9zQ3gNdRmX3_cJ8e3y4-,17,306372,{150++17412++34450++48172++66150++75022++89082++102925++119652++139995++157017++175860++199925++226597++246520++273522++288032}
182262,182265,HPFejpJs4GfybleYxfQqCKdQmO8-,16,324368,{150++20095++37660++55146++74972++91324++114094++121340++138127++155513++177574++198393++217217++233242++253128++316493}
182806,182809,5UDNdD9C1yBs4dZWHjKDzfgZIU8-,20,272690,{150++12470++25185++36237++52413++63321++78891++93176++108390++123454++138906++152320++163332++181912++198694++206060++226523++236048++246805++260360}
362157,362209,7BxHuid8652qXogWTR2qee6GsAA-,12,342600,{150++27900++43125++59400++84000++113625++145125++171375++194400++211275++250275++274875}
362158,362210,dJMnUFsPHQPC42qfrx3Yw0Ylfgk-,8,341026,{150++36900++67351++87301++124576++172576++208801++265276}
362159,362211,cLgykGtIdfWIK9S7SOcu5ShHfOw-,7,199710,{150++47222++76027++89462++117502++136330++157485}
184545,184548,X3vwcvR0VZEXBrKP7N_5V.GGQNo-,10,156065,{150++18636++32147++47291++62401++78950++92943++108553++126015++144076}
330067,330119,ENNZiD5EQrADxUGcPl6h.ysQKno-,1,1099110,{150}
185325,185328,8lS4LOSNM2gJNQ_luf0YDvFfo4s-,4,70399,{150++17331++37441++53249}
185717,185720,__GwaB6UMUzfwIuGonxjqLwhU9E-,15,207935,{150++10000++25146++40768++54799++67888++85078++102334++113191++119624++138518++144489++152686++160812++168508}
186008,186011,tQTkYriM6RjnTOzeXwL_ObIJ4Z0-,17,340541,{150++22168++46131++67411++81398++96989++116193++138900++157250++180294++199437++217283++234017++257870++276696++297272++317870}
186250,186253,23T0Le9k6y.wxkvpPKrSemkJ7eg-,14,262493,{150++14217++25441++45796++57982++86534++100019++116678++136001++158135++171518++189852++218998++232103}
187446,187449,0A5cwwn_7hdRryZCz3pzK9EOQkE-,17,243020,{150++16184++31070++46391++62591++81995++94009++110820++125836++139284++153463++165634++186659++195834++208076++221830++232415}
188380,188383,AVEpFgqQYMKPVPyJ96cnayk4rFE-,7,147657,{150++22802++43747++67702++102665++120840++139435}
188984,188987,BsfamQpArQk94.NkZdMz_iTidRY-,17,292348,{150++21202++41332++61211++73165++95128++115098++132042++151193++167044++184921++206347++224036++236163++243791++262114++276609}
189447,189450,Y0Nn035aLqik60Zwa_2G4EV7pwo-,13,228157,{150++19549++38558++56364++79351++100477++124062++135205++146942++151303++169492++193308++215314}
190077,190080,5sfWaKRZojBkBM95HKHO5tO04lA-,15,223996,{150++14770++26334++41409++56777++71928++88119++98972++113593++131004++149230++162143++177268++187872++211818}
226514,226518,MUxBAYnkvOGqHGpcl5XNfiqscCo-,24,293597,{150++11635++21865++33710++47607++59915++70855++82820++93647++102627++113735++126315++139997++153917++165197++177455++194635++203947++217555++229260++241052++254620++267565++281137}
191240,191243,XemtRfBGnvqPZrhCeHuQoCcIpiw-,4,63564,{150++13719++33429++47749}
191658,191661,fWkapIj0clhrb50qdasqauIHx70-,5,75173,{150++16853++29764++46546++59808}
191775,191778,5NpM5Qa3y.MDepVM4TSZa6L7ZM4-,5,102069,{150++20077++43026++60940++85088}
193771,193774,fjzF.JMyoAgC3gDZRP2xZ87dNYY-,11,173223,{150++13595++30697++47938++63890++78706++93585++109179++126487++143309++159539}
194773,194776,sc.JpSrDikn4.sfi_mxU1GmEWw8-,13,229226,{150++15717++30604++49427++66689++82889++103836++121470++140210++160638++176809++194379++212593}
194916,194919,Vob_t0nZNosGvpiNRiVGRoAzgKA-,12,155335,{150++12630++24177++35905++46117++64903++76803++89119++104128++119471++129172++145246}
195070,195073,KcNvlQuJfOyB3eShfU7xFZgruFM-,12,213566,{150++16983++35516++51159++73495++91756++107969++120679++145480++161978++182376++198426}
196558,196561,GudeWO8FYBSCsf4wIe7o6mvgfnk-,8,294296,{150++56934++138721++167627++187778++199992++210855++239196}
196800,196803,yllMR4DPzqWswnQdPdIyW8dRFoc-,4,65296,{150++16226++33558++45751}
249819,249833,rqtNoPeWpncnjBwwARYBTb777i0-,7,160747,{150++15349++42371++60543++84171++102108++138630}
198692,198695,OmzKxveY.6q965AKcaDqvQfkBpo-,8,124317,{150++9679++32623++46309++55924++72234++77416++94972}
198774,198777,zOjgwvVdHeahNxXV3RWxFQi7w1A-,13,237403,{150++9611++28974++49152++71700++74239++91732++109929++135114++158095++172868++191775++213023}
199334,199337,bEW3ZBXnYfu8Xflnnb3if3mF2E4-,12,159498,{150++10962++21684++32084++47713++56469++71015++83944++99288++116313++126582++142310}
199703,199706,KdJM8KHJkgRTgtsaRCcuVEazvOc-,13,172492,{150++11531++22788++33334++44872++60970++71882++84830++98263++109618++122107++143256++155904}
328390,328442,6y0KZ4F49xyhaIFIdmzenCJf1U0-,20,268621,{150++8827++18689++34962++47349++56073++61422++92054++102170++113598++128645++146841++155141++175971++191988++199452++218906++233607++249097++257467}
200648,200651,aeFIDz36_n8k8Ymgs_IaYnrUBn0-,11,187911,{150++17731++37925++42964++61289++80302++98979++104052++128053++139127++160743}
200678,200681,GiI2qTu3tXGa7XWyNLmiUVtm8Lo-,10,158670,{150++12131++32575++45823++56846++75978++92308++108749++124119++141598}
202361,202364,xtXDZ1gf3ZYUd.sqY7vth7y9qBM-,12,248114,{150++20787++39674++56775++76789++104914++124632++154798++168213++188697++204142++224609}
203288,203291,KKuWV7xGeZbbot2X_TYbJRyCFxo-,9,261363,{150++26107++52983++81661++113473++142768++168733++202508++235927}
203464,203467,or0sfBROYCpsxhr7tg.KULDHZ8w-,16,187611,{150++9681++26553++33617++45756++56103++80407++91069++98780++114012++121880++135530++145958++155783++164550++175290}
204917,204920,HKH_aXmrRDSptllIVwmZj.Idr08-,12,194516,{150++16568++18812++37709++49069++69060++89059++105829++134551++147786++163496++181091}
205193,205196,_pk0.5gWlsuEKy6mBUW5rvSupzk-,8,144880,{150++13612++28453++45892++58159++73968++98393++111756}
205467,205470,AIdMrE3FXVhoY1HcGDnNS_5.K58-,12,248105,{150++18151++34883++49037++73354++93628++116962++137513++159064++180416++202582++216578}
205778,205781,t_Og38_.LJn0bWEgrpWZiNVYTDU-,11,216090,{150++16695++37752++56132++71327++90177++111775++130595++147085++170580++188177}
324397,324449,kbiUmWwudp7vX5wkzjaHyrHqI00-,13,163876,{150++5380++18043++29339++44803++54414++69317++83495++96572++102842++117908++131644++149257}
206835,206838,mFGDNwkwY7eJQFHCuRAZWuZkNcU-,11,276736,{150++22009++50888++72530++103776++128502++157657++187406++212517++228644++257325}
207075,207078,2xC3unE0f3PVOKOrbDq9pxCHShI-,9,162180,{150++30797++47244++60518++75878++96561++107360++127398++147152}
328412,328464,tyWTM6EL1v_HgUOsaonPIgO_EEE-,12,202205,{150++11750++31846++52694++68464++81760++106634++127551++137195++147089++164106++188581}
207796,207799,8WW05286hHzdkWAZcVCd5V5Idsg-,19,348170,{150++16837++36995++56931++75875++95198++115476++134237++154846++175189++196158++216793++232833++253801++273199++288328++292829++311282++328122}
208147,208150,uFjcfMSLNFQI2lN5wXjYjqyOgSM-,11,206302,{150++17622++36223++53488++70172++94785++115878++132275++144860++158775++177212}
208227,208230,3hRMH5vGLYiPnWj6d4hxhrRcfzM-,14,275396,{150++21348++35897++52511++73198++88794++111343++133943++145554++172471++187377++201823++234871++251749}
209363,209366,FZAzzjBBygEPh_eH2LEWY1tN4gQ-,14,228065,{150++1930++9147++23212++42547++74675++93882++114740++136980++155959++170650++184857++200690++214467}
211090,211093,U_rmMcw8iVysAKh7MhjgRPjkxic-,15,258594,{150++14314++34863++51734++69053++86004++104986++122543++141408++157166++175492++193889++214947++228889++242986}
211214,211217,KycOR9dVto_X9g6XaYtjYbFSWx0-,12,224402,{150++19667++31875++52897++66462++84720++102287++120232++137665++162282++190127++211882}
245435,245445,8hv6S8zhszg5PNOvCYVXCZo_R1c-,14,186817,{150++7390++9297++21425++42110++59727++79047++98532++101495++123137++141967++158592++165085++172222}
211676,211679,VJw2Rpk4WwmUVrOHELQAwOITsYc-,8,171672,{150++16778++37624++54689++70723++95088++121908++148957}
213254,213257,gUZsPp4YpVlKsuw9c6vpj7I57ac-,17,314909,{150++13662++37762++56702++84462++107586++123518++138870++161062++187450++207170++226030++245534++257770++275558++287490++297198}
214815,214818,rJkSlIZV1hNjVqva0kNmaYpB6l4-,8,169248,{150++24792++41381++65957++86357++105540++127776++149017}
214943,214946,.8LJUX4Ziw_ZZonez6zWtnzAjVk-,10,224150,{150++23399++40838++65909++90900++113884++134570++157443++178034++202942}
215389,215392,AydsHMmaxJewUwA3GjnhrFHwkZI-,11,143595,{150++5389++17003++33822++53449++65821++82253++88801++105270++121499++140801}
215979,215982,WfZqa.UsEN8bRWmpa.50e3Nf6hg-,10,139625,{150++16446++30184++41418++54391++67852++88120++98073++112371++128064}
216119,216122,GF5z42etl21AtFyuUUwRYcHMZ5E-,12,197311,{150++15643++23961++39524++59490++75694++90811++115040++128052++141721++158955++179771}
216198,216201,4z54LbiGHQJqOm4iSJwLJBAoGro-,14,233790,{150++14422++32132++51142++71666++86176++100166++118287++133300++152902++171740++189256++203563++216698}
216442,216445,v0wcvvgBnxH4lLkwutspPrMUFzs-,15,266240,{150++19016++38397++54524++72182++90034++111636++129283++150402++172521++186655++209007++225209++247036++248388}
216618,216621,I7XJqVFGypJ9hfdQ7q35sEmx2eA-,17,240306,{150++10179++20361++39404++54977++71579++92332++95817++111018++130826++147624++160428++175074++191106++206920++225588++239725}
216727,216730,4IXtW2FRU0pwRi.pYI4vOqsxDcY-,14,238388,{150++18308++37565++52639++70290++89345++104119++119018++132689++150246++165588++182638++205450++221189}
217029,217032,S9fivo1qJ4hNpKvH3SetZI.zvZw-,25,346344,{150++5741++25148++31157++48039++72727++76768++97887++101502++124666++132813++151817++157014++173750++194117++202292++220606++227461++247642++258436++277480++284662++306679++310526++332339}
217136,217139,V116.CU1ua6VTWGk0UEARye6GsY-,15,248613,{150++11184++28639++43184++64683++83975++96653++113612++133654++158397++167284++180102++208387++220760++233583}
