6046,108,1,257,2011-05-16 16:32:11.963929+00,0,9e0f5f1b-17bb-3eda-a679-17328c63953d
1632,George Strait,1,3832,2011-05-16 16:32:11.963929+00,0,1b528321-909e-3ff5-87bf-980105dd6b28
5651,Soilent Green,1,284,2011-05-16 16:32:11.963929+00,0,402ca8a1-7e69-374c-8f13-1b69b9dea43c
2915,Sash!,1,2823,2011-05-16 16:32:11.963929+00,0,61bbf0c9-8c74-3cb5-b44c-85c662faedc6
186,Kansas,1,5282,2011-05-16 16:32:11.963929+00,0,705963fe-aed0-3067-bf6f-240a53c0a558
305,Blind Melon,1,1819,2011-05-16 16:32:11.963929+00,0,c891596f-5584-3022-804b-717f04c64edf
1434,The Cars,1,4094,2011-05-16 16:32:11.963929+00,0,a91a136c-484d-3cb3-8866-ac77ef54dc7c
335651,Groovilicious,1,72,2011-05-16 16:32:11.963929+00,0,a350f0d2-b904-3cb3-a984-2b027b74a1c2
340156,Foreign Islands,1,59,2011-05-16 16:32:11.963929+00,0,9c3dbe76-abd9-3b62-b762-c2efaba0f798
219368,Xis,1,104,2011-05-16 16:32:11.963929+00,0,007e4227-675d-3903-ac24-ff804ac560c2
1160,Alison Moyet,1,2536,2011-05-16 16:32:11.963929+00,0,583b95e1-c345-3870-8b4b-4b22067b588c
309944,X Vortex,1,4,2011-05-16 16:32:11.963929+00,0,56cdd4ad-f762-3d44-a8b9-1795a9258bd3
267480,Lille Eris,1,21,2011-05-16 16:32:11.963929+00,0,63bd3b49-acfe-39b4-9c79-ade86cfd77c9
2085,Cocteau Twins,1,2917,2011-05-16 16:32:11.963929+00,0,8fcdfdc4-094f-3fcf-a90e-c3a2dd82dd8b
228627,Vomit Remnants,1,286,2011-05-16 16:32:11.963929+00,0,5ad0aae1-889a-3a18-a16f-9143c64f7b39
323253,The High Beams,1,22,2011-05-16 16:32:11.963929+00,0,4eb30e35-8770-3f01-964e-36dea09d2263
1614,808 State,1,2409,2011-05-16 16:32:11.963929+00,0,3193e1dc-075b-34d8-adaa-6c1f401249c8
1435,Cream,1,6150,2011-05-16 16:32:11.963929+00,0,900ded5c-de6f-340e-9d98-b4c3e7be58d0
259775,Blood of the Martyr,1,23,2011-05-16 16:32:11.963929+00,0,f303330f-e01c-3d68-9fb2-ba80df5f438d
307,Áine Minogue,1,500,2011-05-16 16:32:11.963929+00,0,143f9d8e-3617-3df5-881a-3599229c0211
1013,Stabbing Westward,1,881,2011-05-16 16:32:11.963929+00,0,531060df-b02a-366a-a4d8-e7d42b01e704
132,The Temptations,1,9276,2011-05-16 16:32:11.963929+00,0,cf35c13e-96e8-33bb-bdb3-b597ae566f58
482,Alice in Chains,1,4748,2011-05-16 16:32:11.963929+00,0,20e0678a-a698-3c44-a06f-5ee6547d7db3
1345,Right Said Fred,1,1569,2011-05-16 16:32:11.963929+00,0,eb2c1428-2e8c-3b61-9b35-c68edc4e1147
311602,12 Tree,1,14,2011-05-16 16:32:11.963929+00,0,5ebadb3e-29fd-340c-926d-07576f228545
7981,The Forgotten Rebels,1,496,2011-05-16 16:32:11.963929+00,0,e3e6a5e9-7320-30b2-a3ba-77f5df5faa09
1569,Save Ferris,1,314,2011-05-16 16:32:11.963929+00,0,fd5f8608-7506-3a1c-a37d-7b693c5752df
717,La Bouche,1,1637,2011-05-16 16:32:11.963929+00,0,0a91cd23-288d-3335-bb9a-8db04356086e
286272,Simple D.S.N.,1,4,2011-05-16 16:32:11.963929+00,0,2d0b124d-89dd-324f-8871-c65fd4beab42
208147,Lisa Christ Superstar,1,4,2011-05-16 16:32:11.963929+00,0,3e342b9a-2938-3806-b165-3d16f62b9974
354664,Mizrabul Bar Stuards,1,4,2011-05-16 16:32:11.963929+00,0,822ea096-5941-35d8-baac-886baa5c9fe5
256823,Lunarsea,1,197,2011-05-16 16:32:11.963929+00,0,cba6fc1b-028d-386d-a82a-4f3143152b00
60551,Rubaja and Hernandez,1,14,2011-05-16 16:32:11.963929+00,0,1c73a823-70e0-3d90-9608-589e997b1d8d
359638,Antidread,1,2,2011-05-16 16:32:11.963929+00,0,0b0551d7-b241-3bec-a12c-fc05c3e42fa8
50553,Zillertaler Vagabunden,1,10,2011-05-16 16:32:11.963929+00,0,89a11d4f-293b-3cb0-8d01-9e9e68728e44
255065,Frank Taylor,1,34,2011-05-16 16:32:11.963929+00,0,58200c6b-4420-395d-9f63-1ece826dfc15
269607,Taunusheim,1,22,2011-05-16 16:32:11.963929+00,0,6e309da9-4ef1-3375-8fad-a76de80cf470
226992,The Magic Numbers,1,768,2011-05-16 16:32:11.963929+00,0,41b73388-e6e1-3bc9-85b6-b27cbf555acb
239881,Sordid Sentimental,1,2,2011-05-16 16:32:11.963929+00,0,de6fd5be-6d4c-302d-891a-dd0f60b63eaf
278448,The Emeralds,1,36,2011-05-16 16:32:11.963929+00,0,aff004c0-b5ab-39c5-885a-61f23283abc2
199703,Dylan & Facs,1,52,2011-05-16 16:32:11.963929+00,0,83b040fd-825a-36db-8952-31793561c1ce
146050,Blind By Noon,1,25,2011-05-16 16:32:11.963929+00,0,57932887-74ed-30e7-bd55-6e29b556c381
112621,Tantalize,1,2,2011-05-16 16:32:11.963929+00,0,3df6f957-8b7f-3e86-ba2a-0b2c0fc0b412
322892,Franco Risi,1,2,2011-05-16 16:32:11.963929+00,0,92a0f09a-98a5-39ca-b16e-407062032580
127226,Fez Dispenser,1,162,2011-05-16 16:32:11.963929+00,0,f228a5db-5db1-3843-afbc-ff9717a2157a
5152,Lord Belial,1,1034,2011-05-16 16:32:11.963929+00,0,cd42a2ea-c283-3c23-bfc3-35e341704cde
115017,Joy Layne,1,12,2011-05-16 16:32:11.963929+00,0,9a6e39e1-d27d-33cb-b03e-30ee02c72877
96879,Faith or Fear,1,122,2011-05-16 16:32:11.963929+00,0,ae729274-27a2-300b-aee2-b805a05212a1
51,Le Tigre,1,634,2011-05-16 16:32:11.963929+00,0,2cc13b6b-fff9-36ca-87be-66be74423c1e
3479,Azteca,1,269,2011-05-16 16:32:11.963929+00,0,455c693d-74f4-3a56-8068-a26255977334
139936,Stagga Lee,1,15,2011-05-16 16:32:11.963929+00,0,c8041846-7dc7-3ac6-a34a-90f81b0b7fe3
77295,The Blood Brothers,1,541,2011-05-16 16:32:11.963929+00,0,96d9f994-39e4-3bae-9aa2-9eb61c9b8128
1537,DJ Spooky,1,750,2011-05-16 16:32:11.963929+00,0,fdb7aef3-1c58-3e6d-a429-1370db9fc337
113148,The Blood Group,1,53,2011-05-16 16:32:11.963929+00,0,1ab5cfaa-cf22-34dd-a772-5281efc8490c
95860,Claudia Beni,1,60,2011-05-16 16:32:11.963929+00,0,b4ced378-aa06-3bc8-8646-bfb75c7d5847
504,Dropkick Murphys,1,2279,2011-05-16 16:32:11.963929+00,0,e455ccdd-a797-3d7d-88ae-66c44fa83ab4
311233,Tony Benn,1,66,2011-05-16 16:32:11.963929+00,0,d8fc6716-a5b7-3cd0-b237-c674f2c54ed7
7377,Hosea Leavy,1,26,2011-05-16 16:32:11.963929+00,0,829e38ba-185c-3424-9677-f451ec8a35e8
8551,Gandalf,1,1607,2011-05-16 16:32:11.963929+00,0,178e5a64-1c9b-3e36-b9a4-d42162b1e2f4
325,Martin L. Gore,1,512,2011-05-16 16:32:11.963929+00,0,ea8174d8-ce3d-3702-8b50-c65ca7bfbaef
263391,Nick Beggs,1,166,2011-05-16 16:32:11.963929+00,0,f8c9668f-1eb0-3815-8609-8653460df732
1051,Andrew Lloyd Webber,1,12464,2011-05-16 16:32:11.963929+00,0,ab2efb67-0819-393b-98ea-ad58864d5c8a
288478,Vicente da Câmara,1,27,2011-05-16 16:32:11.963929+00,0,cf341600-3083-3758-ab2e-aabc3be25c16
2491,Rollins Band,1,1528,2011-05-16 16:32:11.963929+00,0,dec12681-917e-3589-b6c7-698d5e6db826
1949,Dido,1,2927,2011-05-16 16:32:11.963929+00,0,9dc86147-aa7e-362b-a66b-8a053ef0223e
174862,Kylähullut,1,74,2011-05-16 16:32:11.963929+00,0,bc593783-bbc2-38a1-b834-4a8e31906a60
32186,Joe Louis Walker,1,907,2011-05-16 16:32:11.963929+00,0,da03a7ad-85e9-3437-8aea-69a029a9b529
